2017-01-01T00:03:00.896222208Z,214
2017-01-01T00:13:02.483388928Z,256
2017-01-01T00:23:06.283875072Z,212
2017-01-01T00:33:07.84645888Z,212
2017-01-01T00:43:09.549036032Z,213
2017-01-01T00:53:12.168998912Z,219
2017-01-01T01:03:13.8664192Z,214
2017-01-01T01:13:15.458214912Z,212
2017-01-01T01:23:16.976427008Z,207
2017-01-01T01:33:18.867363072Z,210
2017-01-01T01:43:20.493753856Z,230
2017-01-01T01:53:22.394032128Z,210
2017-01-01T02:03:23.993522944Z,214
2017-01-01T02:13:25.548212992Z,273
2017-01-01T02:23:27.490885888Z,220
2017-01-01T02:33:29.176758016Z,230
2017-01-01T02:43:30.762938112Z,243
2017-01-01T02:53:32.504712192Z,230
2017-01-01T03:03:34.173257216Z,225
2017-01-01T03:13:35.758383872Z,225
2017-01-01T03:23:37.37433088Z,229
2017-01-01T03:33:38.919133952Z,211
2017-01-01T03:43:40.885512192Z,211
2017-01-01T03:53:43.976568064Z,208
2017-01-01T04:03:45.474253056Z,212
2017-01-01T04:13:47.207705856Z,208
2017-01-01T04:23:48.873567232Z,205
2017-01-01T04:33:50.553613824Z,209
2017-01-01T04:43:52.210546944Z,213
2017-01-01T04:53:53.940172032Z,210
2017-01-01T05:03:55.744929024Z,204
2017-01-01T05:13:57.454863104Z,202
2017-01-01T05:23:58.992088064Z,211
2017-01-01T05:34:00.632738048Z,210
2017-01-01T05:44:02.232465152Z,209
2017-01-01T05:54:03.855282944Z,204
2017-01-01T06:04:06.026171904Z,205
2017-01-01T06:14:07.798098944Z,198
2017-01-01T06:24:09.393012992Z,196
2017-01-01T06:34:11.019239936Z,208
2017-01-01T06:44:12.666248192Z,198
2017-01-01T06:54:14.715636992Z,200
2017-01-01T07:04:16.181533952Z,197
2017-01-01T07:14:17.885537024Z,202
2017-01-01T07:24:20.74404992Z,199
2017-01-01T07:34:22.36947712Z,201
2017-01-01T07:44:24.24976896Z,197
2017-01-01T07:54:25.937534976Z,197
2017-01-01T08:04:28.076710912Z,196
2017-01-01T08:14:30.717856Z,199
2017-01-01T08:24:32.368966144Z,200
2017-01-01T08:34:33.949388032Z,199
2017-01-01T08:44:35.460033792Z,197
2017-01-01T08:54:37.999232Z,197
2017-01-01T09:04:39.801248Z,199
2017-01-01T09:14:41.611833088Z,202
2017-01-01T09:24:43.30977792Z,214
2017-01-01T09:34:45.118052864Z,204
2017-01-01T09:44:46.65403392Z,195
2017-01-01T09:54:48.554420992Z,194
2017-01-01T10:04:50.16681088Z,194
2017-01-01T10:14:52.18576896Z,188
2017-01-01T10:24:54.082566912Z,193
2017-01-01T10:34:56.900804096Z,190
2017-01-01T10:44:58.450447104Z,191
2017-01-01T10:55:00.188299008Z,183
2017-01-01T11:05:01.912283904Z,185
2017-01-01T11:15:03.782744832Z,193
2017-01-01T11:25:05.482242048Z,191
2017-01-01T11:35:07.10871296Z,190
2017-01-01T11:45:09.03768704Z,190
2017-01-01T11:55:10.70843904Z,197
2017-01-01T12:05:12.170877952Z,198
2017-01-01T12:15:13.856594944Z,195
2017-01-01T12:25:15.298806016Z,199
2017-01-01T12:35:16.982692864Z,199
2017-01-01T12:45:18.74652288Z,206
2017-01-01T12:55:20.368932864Z,204
2017-01-01T13:05:21.870644992Z,200
2017-01-01T13:15:23.410430976Z,201
2017-01-01T13:25:24.92254208Z,205
2017-01-01T13:35:26.905071872Z,206
2017-01-01T13:45:29.378406912Z,207
2017-01-01T13:55:31.34504704Z,207
2017-01-01T14:05:33.174521088Z,209
2017-01-01T14:15:34.789462016Z,211
2017-01-01T14:25:36.326960128Z,199
2017-01-01T14:35:38.194094848Z,201
2017-01-01T14:45:39.820934144Z,202
2017-01-01T14:55:41.532002816Z,212
2017-01-01T15:05:43.241121024Z,221
2017-01-01T15:15:44.942255872Z,218
2017-01-01T15:25:46.449227008Z,220
2017-01-01T15:35:48.11910016Z,219
2017-01-01T15:45:50.044696064Z,222
2017-01-01T15:55:51.81847808Z,219
2017-01-01T16:05:53.378569984Z,218
2017-01-01T16:15:55.753433088Z,217
2017-01-01T16:25:57.218774016Z,218
2017-01-01T16:35:58.815001088Z,215
2017-01-01T16:46:00.493339904Z,212
2017-01-01T16:56:02.339073792Z,209
2017-01-01T17:06:03.976086016Z,210
2017-01-01T17:16:05.710756096Z,214
2017-01-01T17:26:07.701828864Z,208
2017-01-01T17:36:09.287954944Z,211
2017-01-01T17:46:10.815074816Z,221
2017-01-01T17:56:12.490721024Z,211
2017-01-01T18:06:14.044755968Z,233
2017-01-01T18:16:16.795456Z,214
2017-01-01T18:26:18.484318976Z,214
2017-01-01T18:36:20.314987776Z,214
2017-01-01T18:46:21.91558016Z,213
2017-01-01T18:56:23.552926976Z,212
2017-01-01T19:06:24.973426176Z,213
2017-01-01T19:16:26.651046912Z,214
2017-01-01T19:26:28.129072896Z,210
2017-01-01T19:36:29.702388992Z,204
2017-01-01T19:46:31.299047936Z,207
2017-01-01T19:56:32.869148928Z,221
2017-01-01T20:06:37.250678016Z,223
2017-01-01T20:16:39.223156992Z,223
2017-01-01T20:26:40.98696704Z,223
2017-01-01T20:36:42.975060992Z,217
2017-01-01T20:46:45.196627968Z,220
2017-01-01T20:56:47.195768064Z,226
2017-01-01T21:06:48.945012992Z,217
2017-01-01T21:16:50.830564864Z,242
2017-01-01T21:26:52.513693952Z,218
2017-01-01T21:36:54.236374016Z,219
2017-01-01T21:46:55.953978112Z,236
2017-01-01T21:56:58.664374016Z,219
2017-01-01T22:07:00.208564992Z,213
2017-01-01T22:17:02.138835968Z,214
